geo_type,geo_id,geo_name,period,metric,value,n,flags
community_area,25,Austin,CY2020-2022,fill_per_rpt,11.82,2286,
community_area,25,Austin,CY2020-2022,fill_unlinked_share,0.0359,2319,
community_area,25,Austin,CY2020-2022,fill_wo_n,2319,2319,
community_area,25,Austin,CY2020-2022,patch_p50_d,14.1,1765,
community_area,25,Austin,CY2020-2022,patch_p90_d,99.9,1765,
community_area,25,Austin,CY2020-2022,rpt_alder_share,0.1369,2286,
community_area,25,Austin,CY2020-2022,rpt_all_n,3380,3380,
community_area,25,Austin,CY2020-2022,rpt_digital_share,0.5327,1973,
community_area,25,Austin,CY2020-2022,rpt_dup_share,0.3237,3380,
community_area,25,Austin,CY2020-2022,rpt_n,2286,2286,
community_area,25,Austin,CY2020-2022,rpt_patched_share,0.7728,2284,
community_area,25,Austin,CY2020-2022,rpt_per_1k,7.89,2286,
community_area,25,Austin,CY2020-2022,rpt_per_mi,5.56,2278,
community_area,25,Austin,CY2020-2022,staff_n,8,8,
community_area,25,Austin,CY2020-2025,alley_close_le7_share,0.1838,1774,
community_area,25,Austin,CY2020-2025,alley_close_p50_d,35.7,1774,
community_area,25,Austin,CY2020-2025,alley_rpt_n,1774,1774,
community_area,25,Austin,CY2020-2025,close_le7_share,0.2878,4274,
community_area,25,Austin,CY2020-2025,close_open_share,0.0014,4274,
community_area,25,Austin,CY2020-2025,close_p50_d,21.0,4274,
community_area,25,Austin,CY2020-2025,close_p90_d,133.9,4274,
community_area,25,Austin,CY2020-2025,crew_n,960,960,
community_area,25,Austin,CY2020-2025,crew_per_mi,1.17,960,
community_area,25,Austin,CY2020-2025,fill_crew_share,0.2213,4431,
community_area,25,Austin,CY2020-2025,fill_demand_share,0.7485,4431,
community_area,25,Austin,CY2020-2025,fill_extreme_share,0.0133,4431,
community_area,25,Austin,CY2020-2025,fill_n,44046,4431,
community_area,25,Austin,CY2020-2025,fill_per_mi,53.34,4410,
community_area,25,Austin,CY2020-2025,fill_per_rpt,10.31,4274,
community_area,25,Austin,CY2020-2025,fill_unlinked_share,0.0286,4431,
community_area,25,Austin,CY2020-2025,fill_wo_n,4431,4431,
community_area,25,Austin,CY2020-2025,patch_p50_d,15.1,3217,
community_area,25,Austin,CY2020-2025,patch_p90_d,113.6,3217,
community_area,25,Austin,CY2020-2025,rpt_alder_share,0.1317,4274,
community_area,25,Austin,CY2020-2025,rpt_all_n,6484,6484,
community_area,25,Austin,CY2020-2025,rpt_digital_share,0.5926,3711,
community_area,25,Austin,CY2020-2025,rpt_dup_share,0.3408,6484,
community_area,25,Austin,CY2020-2025,rpt_n,4274,4274,
community_area,25,Austin,CY2020-2025,rpt_patched_share,0.7537,4268,
community_area,25,Austin,CY2020-2025,rpt_per_1k,7.38,4274,
community_area,25,Austin,CY2020-2025,rpt_per_mi,5.18,4250,
community_area,25,Austin,CY2020-2025,staff_n,13,13,
community_area,25,Austin,CY2021,alley_close_le7_share,0.2078,255,
community_area,25,Austin,CY2021,alley_close_p50_d,40.1,255,
community_area,25,Austin,CY2021,alley_rpt_n,255,255,
community_area,25,Austin,CY2021,close_le7_share,0.3050,705,
community_area,25,Austin,CY2021,close_open_share,0.0028,705,
community_area,25,Austin,CY2021,close_p50_d,30.0,705,
community_area,25,Austin,CY2021,close_p90_d,158.8,705,
community_area,25,Austin,CY2021,crew_n,103,103,
community_area,25,Austin,CY2021,crew_per_mi,0.75,103,
community_area,25,Austin,CY2021,fill_crew_share,0.2440,599,
community_area,25,Austin,CY2021,fill_demand_share,0.7269,599,
community_area,25,Austin,CY2021,fill_extreme_share,0.0260,599,
community_area,25,Austin,CY2021,fill_n,7704,599,
community_area,25,Austin,CY2021,fill_per_mi,56.02,597,
community_area,25,Austin,CY2021,fill_per_rpt,10.93,705,
community_area,25,Austin,CY2021,fill_unlinked_share,0.0283,599,
community_area,25,Austin,CY2021,fill_wo_n,599,599,
community_area,25,Austin,CY2021,patch_p50_d,21.8,557,
community_area,25,Austin,CY2021,patch_p90_d,140.9,557,
community_area,25,Austin,CY2021,rpt_alder_share,0.1532,705,
community_area,25,Austin,CY2021,rpt_all_n,946,946,
community_area,25,Austin,CY2021,rpt_digital_share,0.5729,597,
community_area,25,Austin,CY2021,rpt_dup_share,0.2548,946,
community_area,25,Austin,CY2021,rpt_n,705,705,
community_area,25,Austin,CY2021,rpt_patched_share,0.7923,703,
community_area,25,Austin,CY2021,rpt_per_1k,7.30,705,
community_area,25,Austin,CY2021,rpt_per_mi,5.13,701,
community_area,25,Austin,CY2021,rpt_yoy_pct,15.0,613,
community_area,25,Austin,CY2021,staff_n,2,2,
community_area,25,Austin,CY2022,alley_close_le7_share,0.1718,291,
community_area,25,Austin,CY2022,alley_close_p50_d,37.9,291,
community_area,25,Austin,CY2022,alley_rpt_n,291,291,
community_area,25,Austin,CY2022,close_le7_share,0.3068,968,
community_area,25,Austin,CY2022,close_open_share,0.0000,968,
community_area,25,Austin,CY2022,close_p50_d,16.5,968,
community_area,25,Austin,CY2022,close_p90_d,105.6,968,
community_area,25,Austin,CY2022,crew_n,85,85,
community_area,25,Austin,CY2022,crew_per_mi,0.62,85,
community_area,25,Austin,CY2022,fill_crew_share,0.1002,965,
community_area,25,Austin,CY2022,fill_demand_share,0.8601,965,
community_area,25,Austin,CY2022,fill_extreme_share,0.0000,965,
community_area,25,Austin,CY2022,fill_n,10430,965,
community_area,25,Austin,CY2022,fill_per_mi,76.11,962,
community_area,25,Austin,CY2022,fill_per_rpt,10.77,968,
community_area,25,Austin,CY2022,fill_unlinked_share,0.0383,965,
community_area,25,Austin,CY2022,fill_wo_n,965,965,
community_area,25,Austin,CY2022,patch_p50_d,13.0,769,
community_area,25,Austin,CY2022,patch_p90_d,90.9,769,
community_area,25,Austin,CY2022,rpt_alder_share,0.0857,968,
community_area,25,Austin,CY2022,rpt_all_n,1552,1552,
community_area,25,Austin,CY2022,rpt_digital_share,0.5503,885,
community_area,25,Austin,CY2022,rpt_dup_share,0.3763,1552,
community_area,25,Austin,CY2022,rpt_n,968,968,
community_area,25,Austin,CY2022,rpt_patched_share,0.7944,968,
community_area,25,Austin,CY2022,rpt_per_1k,10.03,968,
community_area,25,Austin,CY2022,rpt_per_mi,7.06,964,
community_area,25,Austin,CY2022,rpt_yoy_pct,37.3,705,
community_area,25,Austin,CY2022,staff_n,3,3,
community_area,25,Austin,CY2023,alley_close_le7_share,0.1813,375,
community_area,25,Austin,CY2023,alley_close_p50_d,32.1,375,
community_area,25,Austin,CY2023,alley_rpt_n,375,375,
community_area,25,Austin,CY2023,close_le7_share,0.3351,767,
community_area,25,Austin,CY2023,close_open_share,0.0000,767,
community_area,25,Austin,CY2023,close_p50_d,15.6,767,
community_area,25,Austin,CY2023,close_p90_d,93.0,767,
community_area,25,Austin,CY2023,crew_n,160,160,
community_area,25,Austin,CY2023,crew_per_mi,1.17,160,
community_area,25,Austin,CY2023,fill_crew_share,0.1926,754,
community_area,25,Austin,CY2023,fill_demand_share,0.7820,754,
community_area,25,Austin,CY2023,fill_extreme_share,0.0000,754,
community_area,25,Austin,CY2023,fill_n,6194,754,
community_area,25,Austin,CY2023,fill_per_mi,44.30,747,
community_area,25,Austin,CY2023,fill_per_rpt,8.08,767,
community_area,25,Austin,CY2023,fill_unlinked_share,0.0226,754,
community_area,25,Austin,CY2023,fill_wo_n,754,754,
community_area,25,Austin,CY2023,patch_p50_d,10.9,582,
community_area,25,Austin,CY2023,patch_p90_d,83.9,582,
community_area,25,Austin,CY2023,rpt_alder_share,0.0952,767,
community_area,25,Austin,CY2023,rpt_all_n,1118,1118,
community_area,25,Austin,CY2023,rpt_digital_share,0.6715,694,
community_area,25,Austin,CY2023,rpt_dup_share,0.3140,1118,
community_area,25,Austin,CY2023,rpt_n,767,767,
community_area,25,Austin,CY2023,rpt_patched_share,0.7588,767,
community_area,25,Austin,CY2023,rpt_per_1k,7.94,767,
community_area,25,Austin,CY2023,rpt_per_mi,5.57,761,
community_area,25,Austin,CY2023,rpt_yoy_pct,-20.8,968,
community_area,25,Austin,CY2023,staff_n,3,3,
community_area,25,Austin,CY2023-2025,alley_close_le7_share,0.1597,939,
community_area,25,Austin,CY2023-2025,alley_close_p50_d,44.9,939,
community_area,25,Austin,CY2023-2025,alley_rpt_n,939,939,
community_area,25,Austin,CY2023-2025,close_le7_share,0.2666,1988,
community_area,25,Austin,CY2023-2025,close_open_share,0.0020,1988,
community_area,25,Austin,CY2023-2025,close_p50_d,22.9,1988,
community_area,25,Austin,CY2023-2025,close_p90_d,145.6,1988,
community_area,25,Austin,CY2023-2025,crew_n,626,626,
community_area,25,Austin,CY2023-2025,crew_per_mi,1.53,626,
community_area,25,Austin,CY2023-2025,fill_crew_share,0.3030,2112,
community_area,25,Austin,CY2023-2025,fill_demand_share,0.6777,2112,
community_area,25,Austin,CY2023-2025,fill_extreme_share,0.0100,2112,
community_area,25,Austin,CY2023-2025,fill_n,17027,2112,
community_area,25,Austin,CY2023-2025,fill_per_mi,40.97,2096,
community_area,25,Austin,CY2023-2025,fill_per_rpt,8.56,1988,
community_area,25,Austin,CY2023-2025,fill_unlinked_share,0.0171,2112,
community_area,25,Austin,CY2023-2025,fill_wo_n,2112,2112,
community_area,25,Austin,CY2023-2025,patch_p50_d,16.7,1452,
community_area,25,Austin,CY2023-2025,patch_p90_d,132.0,1452,
community_area,25,Austin,CY2023-2025,rpt_alder_share,0.1258,1988,
community_area,25,Austin,CY2023-2025,rpt_all_n,3104,3104,
community_area,25,Austin,CY2023-2025,rpt_digital_share,0.6605,1738,
community_area,25,Austin,CY2023-2025,rpt_dup_share,0.3595,3104,
community_area,25,Austin,CY2023-2025,rpt_n,1988,1988,
community_area,25,Austin,CY2023-2025,rpt_patched_share,0.7319,1984,
community_area,25,Austin,CY2023-2025,rpt_per_1k,6.86,1988,
community_area,25,Austin,CY2023-2025,rpt_per_mi,4.81,1972,
community_area,25,Austin,CY2023-2025,staff_n,5,5,
community_area,25,Austin,CY2024,alley_close_le7_share,0.2086,326,
community_area,25,Austin,CY2024,alley_close_p50_d,29.0,326,
community_area,25,Austin,CY2024,alley_rpt_n,326,326,
community_area,25,Austin,CY2024,close_le7_share,0.3417,679,
community_area,25,Austin,CY2024,close_open_share,0.0015,679,
community_area,25,Austin,CY2024,close_p50_d,13.9,679,
community_area,25,Austin,CY2024,close_p90_d,203.8,679,
community_area,25,Austin,CY2024,crew_n,387,387,
community_area,25,Austin,CY2024,crew_per_mi,2.83,387,
community_area,25,Austin,CY2024,fill_crew_share,0.4762,835,
community_area,25,Austin,CY2024,fill_demand_share,0.5185,835,
community_area,25,Austin,CY2024,fill_extreme_share,0.0251,835,
community_area,25,Austin,CY2024,fill_n,6779,835,
community_area,25,Austin,CY2024,fill_per_mi,49.17,830,
community_area,25,Austin,CY2024,fill_per_rpt,9.98,679,
community_area,25,Austin,CY2024,fill_unlinked_share,0.0035,835,
community_area,25,Austin,CY2024,fill_wo_n,835,835,
community_area,25,Austin,CY2024,patch_p50_d,10.1,536,
community_area,25,Austin,CY2024,patch_p90_d,186.2,536,
community_area,25,Austin,CY2024,rpt_alder_share,0.1355,679,
community_area,25,Austin,CY2024,rpt_all_n,951,951,
community_area,25,Austin,CY2024,rpt_digital_share,0.6712,587,
community_area,25,Austin,CY2024,rpt_dup_share,0.2860,951,
community_area,25,Austin,CY2024,rpt_n,679,679,
community_area,25,Austin,CY2024,rpt_patched_share,0.7906,678,
community_area,25,Austin,CY2024,rpt_per_1k,7.03,679,
community_area,25,Austin,CY2024,rpt_per_mi,4.92,672,
community_area,25,Austin,CY2024,rpt_yoy_pct,-11.5,767,
community_area,25,Austin,CY2024,staff_n,1,1,
community_area,25,Austin,CY2025,alley_close_le7_share,0.0588,238,
community_area,25,Austin,CY2025,alley_close_p50_d,73.2,238,
community_area,25,Austin,CY2025,alley_rpt_n,238,238,
community_area,25,Austin,CY2025,close_le7_share,0.0756,542,
community_area,25,Austin,CY2025,close_open_share,0.0055,542,
community_area,25,Austin,CY2025,close_p50_d,44.9,542,
community_area,25,Austin,CY2025,close_p90_d,146.9,542,
community_area,25,Austin,CY2025,crew_n,79,79,
community_area,25,Austin,CY2025,crew_per_mi,0.58,79,
community_area,25,Austin,CY2025,fill_crew_share,0.1823,523,
community_area,25,Austin,CY2025,fill_demand_share,0.7844,523,
community_area,25,Austin,CY2025,fill_extreme_share,0.0000,523,
community_area,25,Austin,CY2025,fill_n,4054,523,
community_area,25,Austin,CY2025,fill_per_mi,29.45,519,
community_area,25,Austin,CY2025,fill_per_rpt,7.48,542,
community_area,25,Austin,CY2025,fill_unlinked_share,0.0313,523,
community_area,25,Austin,CY2025,fill_wo_n,523,523,
community_area,25,Austin,CY2025,patch_p50_d,38.8,334,
community_area,25,Austin,CY2025,patch_p90_d,139.0,334,
community_area,25,Austin,CY2025,rpt_alder_share,0.1568,542,
community_area,25,Austin,CY2025,rpt_all_n,1035,1035,
community_area,25,Austin,CY2025,rpt_digital_share,0.6302,457,
community_area,25,Austin,CY2025,rpt_dup_share,0.4763,1035,
community_area,25,Austin,CY2025,rpt_n,542,542,
community_area,25,Austin,CY2025,rpt_patched_share,0.6197,539,
community_area,25,Austin,CY2025,rpt_per_1k,5.61,542,
community_area,25,Austin,CY2025,rpt_per_mi,3.94,539,
community_area,25,Austin,CY2025,rpt_yoy_pct,-20.2,679,
community_area,25,Austin,CY2025,staff_n,1,1,
community_area,25,Austin,CY2026,alley_close_le7_share,0.0754,345,PARTIAL_YEAR
community_area,25,Austin,CY2026,alley_close_p50_d,169.9,345,PARTIAL_YEAR
community_area,25,Austin,CY2026,alley_rpt_n,345,345,PARTIAL_YEAR
community_area,25,Austin,CY2026,close_le7_share,0.1358,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,close_open_share,0.3297,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,close_p50_d,40.9,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,close_p90_d,,740,KM_NOT_REACHED|PARTIAL_YEAR
community_area,25,Austin,CY2026,crew_n,112,112,PARTIAL_YEAR
community_area,25,Austin,CY2026,crew_per_mi,0.82,112,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_crew_share,0.1711,486,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_demand_share,0.7905,486,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_extreme_share,0.0000,486,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_n,4464,486,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_per_mi,32.65,484,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_per_rpt,6.03,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_unlinked_share,0.0372,486,PARTIAL_YEAR
community_area,25,Austin,CY2026,fill_wo_n,486,486,PARTIAL_YEAR
community_area,25,Austin,CY2026,patch_p50_d,,361,COHORT_OPEN|PARTIAL_YEAR
community_area,25,Austin,CY2026,patch_p90_d,,361,COHORT_OPEN|PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_alder_share,0.1203,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_all_n,1485,1485,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_digital_share,0.6114,651,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_dup_share,0.5017,1485,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_n,740,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_patched_share,,496,COHORT_OPEN|PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_per_1k,7.66,740,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_per_mi,5.36,733,PARTIAL_YEAR
community_area,25,Austin,CY2026,rpt_yoy_pct,,542,PARTIAL_YEAR
community_area,25,Austin,CY2026,staff_n,1,1,PARTIAL_YEAR
community_area,25,Austin,YTD2019-08,alley_close_le7_share,0.0373,322,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,alley_close_p50_d,167.6,322,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,alley_rpt_n,322,322,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,close_le7_share,0.0972,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,close_open_share,0.4000,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,close_p50_d,55.1,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,close_p90_d,,1090,KM_NOT_REACHED|TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,crew_n,48,48,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,crew_per_mi,0.35,48,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_crew_share,0.1156,496,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_demand_share,0.8321,496,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_extreme_share,0.0929,496,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_n,9549,496,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_per_mi,69.15,495,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_per_rpt,8.76,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_unlinked_share,0.0496,496,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,fill_wo_n,496,496,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_alder_share,0.0835,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_all_n,2431,2431,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_digital_share,0.4414,999,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_dup_share,0.5516,2431,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_n,1090,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_per_1k,11.29,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,rpt_per_mi,7.96,1088,TRANSITION_2019|YTD
community_area,25,Austin,YTD2019-08,staff_n,0,0,TRANSITION_2019|YTD
community_area,25,Austin,YTD2020-08,alley_close_le7_share,0.2385,239,YTD
community_area,25,Austin,YTD2020-08,alley_close_p50_d,20.9,239,YTD
community_area,25,Austin,YTD2020-08,alley_rpt_n,239,239,YTD
community_area,25,Austin,YTD2020-08,close_le7_share,0.3014,511,YTD
community_area,25,Austin,YTD2020-08,close_open_share,0.1526,511,YTD
community_area,25,Austin,YTD2020-08,close_p50_d,16.8,511,YTD
community_area,25,Austin,YTD2020-08,close_p90_d,110.3,511,YTD
community_area,25,Austin,YTD2020-08,crew_n,83,83,YTD
community_area,25,Austin,YTD2020-08,crew_per_mi,0.61,83,YTD
community_area,25,Austin,YTD2020-08,fill_crew_share,0.1667,565,YTD
community_area,25,Austin,YTD2020-08,fill_demand_share,0.7816,565,YTD
community_area,25,Austin,YTD2020-08,fill_extreme_share,0.0330,565,YTD
community_area,25,Austin,YTD2020-08,fill_n,6538,565,YTD
community_area,25,Austin,YTD2020-08,fill_per_mi,47.85,565,YTD
community_area,25,Austin,YTD2020-08,fill_per_rpt,12.79,511,YTD
community_area,25,Austin,YTD2020-08,fill_unlinked_share,0.0517,565,YTD
community_area,25,Austin,YTD2020-08,fill_wo_n,565,565,YTD
community_area,25,Austin,YTD2020-08,rpt_alder_share,0.2133,511,YTD
community_area,25,Austin,YTD2020-08,rpt_all_n,731,731,YTD
community_area,25,Austin,YTD2020-08,rpt_digital_share,0.4104,402,YTD
community_area,25,Austin,YTD2020-08,rpt_dup_share,0.3010,731,YTD
community_area,25,Austin,YTD2020-08,rpt_n,511,511,YTD
community_area,25,Austin,YTD2020-08,rpt_per_1k,5.29,511,YTD
community_area,25,Austin,YTD2020-08,rpt_per_mi,3.74,511,YTD
community_area,25,Austin,YTD2020-08,rpt_yoy_pct,,1090,TRANSITION_2019|YTD
community_area,25,Austin,YTD2020-08,staff_n,0,0,YTD
community_area,25,Austin,YTD2021-08,alley_close_le7_share,0.2659,173,YTD
community_area,25,Austin,YTD2021-08,alley_close_p50_d,26.0,173,YTD
community_area,25,Austin,YTD2021-08,alley_rpt_n,173,173,YTD
community_area,25,Austin,YTD2021-08,close_le7_share,0.3569,580,YTD
community_area,25,Austin,YTD2021-08,close_open_share,0.2448,580,YTD
community_area,25,Austin,YTD2021-08,close_p50_d,20.1,580,YTD
community_area,25,Austin,YTD2021-08,close_p90_d,234.8,580,YTD
community_area,25,Austin,YTD2021-08,crew_n,91,91,YTD
community_area,25,Austin,YTD2021-08,crew_per_mi,0.67,91,YTD
community_area,25,Austin,YTD2021-08,fill_crew_share,0.2837,448,YTD
community_area,25,Austin,YTD2021-08,fill_demand_share,0.6971,448,YTD
community_area,25,Austin,YTD2021-08,fill_extreme_share,0.0318,448,YTD
community_area,25,Austin,YTD2021-08,fill_n,6299,448,YTD
community_area,25,Austin,YTD2021-08,fill_per_mi,45.73,446,YTD
community_area,25,Austin,YTD2021-08,fill_per_rpt,10.86,580,YTD
community_area,25,Austin,YTD2021-08,fill_unlinked_share,0.0191,448,YTD
community_area,25,Austin,YTD2021-08,fill_wo_n,448,448,YTD
community_area,25,Austin,YTD2021-08,rpt_alder_share,0.1638,580,YTD
community_area,25,Austin,YTD2021-08,rpt_all_n,753,753,YTD
community_area,25,Austin,YTD2021-08,rpt_digital_share,0.5897,485,YTD
community_area,25,Austin,YTD2021-08,rpt_dup_share,0.2297,753,YTD
community_area,25,Austin,YTD2021-08,rpt_n,580,580,YTD
community_area,25,Austin,YTD2021-08,rpt_per_1k,6.01,580,YTD
community_area,25,Austin,YTD2021-08,rpt_per_mi,4.22,576,YTD
community_area,25,Austin,YTD2021-08,rpt_yoy_pct,13.5,511,YTD
community_area,25,Austin,YTD2021-08,staff_n,2,2,YTD
community_area,25,Austin,YTD2022-08,alley_close_le7_share,0.1239,226,YTD
community_area,25,Austin,YTD2022-08,alley_close_p50_d,50.5,226,YTD
community_area,25,Austin,YTD2022-08,alley_rpt_n,226,226,YTD
community_area,25,Austin,YTD2022-08,close_le7_share,0.2947,862,YTD
community_area,25,Austin,YTD2022-08,close_open_share,0.1265,862,YTD
community_area,25,Austin,YTD2022-08,close_p50_d,18.9,862,YTD
community_area,25,Austin,YTD2022-08,close_p90_d,117.1,862,YTD
community_area,25,Austin,YTD2022-08,crew_n,71,71,YTD
community_area,25,Austin,YTD2022-08,crew_per_mi,0.52,71,YTD
community_area,25,Austin,YTD2022-08,fill_crew_share,0.0924,781,YTD
community_area,25,Austin,YTD2022-08,fill_demand_share,0.8692,781,YTD
community_area,25,Austin,YTD2022-08,fill_extreme_share,0.0000,781,YTD
community_area,25,Austin,YTD2022-08,fill_n,8572,781,YTD
community_area,25,Austin,YTD2022-08,fill_per_mi,62.51,778,YTD
community_area,25,Austin,YTD2022-08,fill_per_rpt,9.94,862,YTD
community_area,25,Austin,YTD2022-08,fill_unlinked_share,0.0372,781,YTD
community_area,25,Austin,YTD2022-08,fill_wo_n,781,781,YTD
community_area,25,Austin,YTD2022-08,rpt_alder_share,0.0905,862,YTD
community_area,25,Austin,YTD2022-08,rpt_all_n,1393,1393,YTD
community_area,25,Austin,YTD2022-08,rpt_digital_share,0.5370,784,YTD
community_area,25,Austin,YTD2022-08,rpt_dup_share,0.3812,1393,YTD
community_area,25,Austin,YTD2022-08,rpt_n,862,862,YTD
community_area,25,Austin,YTD2022-08,rpt_per_1k,8.93,862,YTD
community_area,25,Austin,YTD2022-08,rpt_per_mi,6.28,858,YTD
community_area,25,Austin,YTD2022-08,rpt_yoy_pct,48.6,580,YTD
community_area,25,Austin,YTD2022-08,staff_n,3,3,YTD
community_area,25,Austin,YTD2023-08,alley_close_le7_share,0.1986,292,YTD
community_area,25,Austin,YTD2023-08,alley_close_p50_d,40.9,292,YTD
community_area,25,Austin,YTD2023-08,alley_rpt_n,292,292,YTD
community_area,25,Austin,YTD2023-08,close_le7_share,0.3609,654,YTD
community_area,25,Austin,YTD2023-08,close_open_share,0.0917,654,YTD
community_area,25,Austin,YTD2023-08,close_p50_d,14.9,654,YTD
community_area,25,Austin,YTD2023-08,close_p90_d,93.2,654,YTD
community_area,25,Austin,YTD2023-08,crew_n,127,127,YTD
community_area,25,Austin,YTD2023-08,crew_per_mi,0.93,127,YTD
community_area,25,Austin,YTD2023-08,fill_crew_share,0.1889,568,YTD
community_area,25,Austin,YTD2023-08,fill_demand_share,0.7858,568,YTD
community_area,25,Austin,YTD2023-08,fill_extreme_share,0.0000,568,YTD
community_area,25,Austin,YTD2023-08,fill_n,4917,568,YTD
community_area,25,Austin,YTD2023-08,fill_per_mi,35.06,563,YTD
community_area,25,Austin,YTD2023-08,fill_per_rpt,7.52,654,YTD
community_area,25,Austin,YTD2023-08,fill_unlinked_share,0.0218,568,YTD
community_area,25,Austin,YTD2023-08,fill_wo_n,568,568,YTD
community_area,25,Austin,YTD2023-08,rpt_alder_share,0.0887,654,YTD
community_area,25,Austin,YTD2023-08,rpt_all_n,957,957,YTD
community_area,25,Austin,YTD2023-08,rpt_digital_share,0.6762,596,YTD
community_area,25,Austin,YTD2023-08,rpt_dup_share,0.3166,957,YTD
community_area,25,Austin,YTD2023-08,rpt_n,654,654,YTD
community_area,25,Austin,YTD2023-08,rpt_per_1k,6.77,654,YTD
community_area,25,Austin,YTD2023-08,rpt_per_mi,4.75,649,YTD
community_area,25,Austin,YTD2023-08,rpt_yoy_pct,-24.1,862,YTD
community_area,25,Austin,YTD2023-08,staff_n,3,3,YTD
community_area,25,Austin,YTD2024-08,alley_close_le7_share,0.2383,277,YTD
community_area,25,Austin,YTD2024-08,alley_close_p50_d,24.1,277,YTD
community_area,25,Austin,YTD2024-08,alley_rpt_n,277,277,YTD
community_area,25,Austin,YTD2024-08,close_le7_share,0.3874,586,YTD
community_area,25,Austin,YTD2024-08,close_open_share,0.2304,586,YTD
community_area,25,Austin,YTD2024-08,close_p50_d,10.0,586,YTD
community_area,25,Austin,YTD2024-08,close_p90_d,,586,KM_NOT_REACHED|YTD
community_area,25,Austin,YTD2024-08,crew_n,360,360,YTD
community_area,25,Austin,YTD2024-08,crew_per_mi,2.63,360,YTD
community_area,25,Austin,YTD2024-08,fill_crew_share,0.4943,745,YTD
community_area,25,Austin,YTD2024-08,fill_demand_share,0.5012,745,YTD
community_area,25,Austin,YTD2024-08,fill_extreme_share,0.0272,745,YTD
community_area,25,Austin,YTD2024-08,fill_n,6239,745,YTD
community_area,25,Austin,YTD2024-08,fill_per_mi,45.22,740,YTD
community_area,25,Austin,YTD2024-08,fill_per_rpt,10.65,586,YTD
community_area,25,Austin,YTD2024-08,fill_unlinked_share,0.0026,745,YTD
community_area,25,Austin,YTD2024-08,fill_wo_n,745,745,YTD
community_area,25,Austin,YTD2024-08,rpt_alder_share,0.1382,586,YTD
community_area,25,Austin,YTD2024-08,rpt_all_n,767,767,YTD
community_area,25,Austin,YTD2024-08,rpt_digital_share,0.6812,505,YTD
community_area,25,Austin,YTD2024-08,rpt_dup_share,0.2360,767,YTD
community_area,25,Austin,YTD2024-08,rpt_n,586,586,YTD
community_area,25,Austin,YTD2024-08,rpt_per_1k,6.07,586,YTD
community_area,25,Austin,YTD2024-08,rpt_per_mi,4.24,580,YTD
community_area,25,Austin,YTD2024-08,rpt_yoy_pct,-10.4,654,YTD
community_area,25,Austin,YTD2024-08,staff_n,1,1,YTD
community_area,25,Austin,YTD2025-08,alley_close_le7_share,0.0547,201,YTD
community_area,25,Austin,YTD2025-08,alley_close_p50_d,90.8,201,YTD
community_area,25,Austin,YTD2025-08,alley_rpt_n,201,201,YTD
community_area,25,Austin,YTD2025-08,close_le7_share,0.0649,462,YTD
